IDEGAR;DEPLOYMENTAREA;WORKER_TYPE;GO LIVE DATE;SQUAD;CLUSTER;ENVIRONMENT;NAMESPACE;COMPONENT_NAME;INGRESS_CLASS;DRTYPE;ACTIVE_AZ;ACTIVATION_DATE;TECHNOLOGY;VERSION;CHART;CPU LIMIT;CPU REQUEST;MEMORY LIMIT;MEMORY REQUEST;STORAGE;REPLICAS;COMPONENT_TYPE;#ACCOUNTING PODS TYPE;#JOBS PODS TYPE;#PODS;#BUILDS OK BETWEEN 01/09/2021 and 30/09/2021;#BUILDS KO BETWEEN 01/09/2021 and 30/09/2021;#DEPLOYS OK BETWEEN 01/09/2021 and 30/09/2021;#DEPLOYS KO BETWEEN 01/09/2021 and 30/09/2021;#TOTAL_BUILDS OK;#TOTAL_BUILDS KO;#TOTAL_DEPLOYS OK;#TOTAL_DEPLOYS KO;COMPANY;DEACTIVATION_DATE;SUPPORT_TYPE;PLATFORM
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;PROVA1FEATTESTICPPIPELINES;ABSIS;AA;AZ1;23/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;PROVA1FEATTESTICPPIPELINES;ABSIS;AA;AZ1;23/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;PROVA1FEATTESTICPPIPELINES;ABSIS;AA;AZ1;23/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;PROVA1FEATTESTINGUPDATECOMPONENTS;ABSIS;AA;AZ1;18/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;PROVA1RELEASEV011;ABSIS;AA;AZ1;18/06/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;3;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;PROVA1RELEASEV013;ABSIS;AA;AZ1;05/08/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;0;0;1;5;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;RISKSMANADJUST;ABSIS;AA;AZ1;21/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;RISKSMANADJUSTDEVELOP;ABSIS;AA;AZ1;07/01/2021;Absis3;absis3-spa;absis3-spa;100m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;1;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;SEGURCAIXAINSURANCECATALOG;ABSIS;AA;AZ1;14/12/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;SEGURCAIXAINSURANCECATALOGDEVELOP;ABSIS;AA;AZ1;21/10/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;2;0;2;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;pre;cxb-a3spae-pre;SEGUROSINVERSIONSIMCONTSEGURO;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pro;pro;cxb-a3spae-pro;SEGUROSINVERSIONSIMCONTSEGURODEVELOP;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pro;pro;cxb-a3spae-pro;SEGUROSINVERSIONSIMCONTSEGURODEVELOP;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;300m;100m;128Mi;36Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;dev;cxb-a3spae-dev;SEGUROSINVERSIONSIMCONTSEGURODEVELOP;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;dev;cxb-a3spae-dev;SEGUROSINVERSIONSIMCONTSEGURODEVELOP;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;tst;cxb-a3spae-tst;SEGUROSINVERSIONSIMCONTSEGURODEVELOP;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp02-pre;tst;cxb-a3spae-tst;SEGUROSINVERSIONSIMCONTSEGURODEVELOP;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
A3SPAE;Internet;ABSIS;30/09/2020;SQUAD 2;icp01-pre;pre;cxb-a3spae-pre;SEGUROSINVERSIONSIMCONTSEGURODEVELOP;ABSIS;AA;AZ1;30/07/2020;Absis3;absis3-spa;absis3-spa;150m;50m;60Mi;24Mi;1Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;ABSIS3;ICP
